rowid,p1,model_id
28994,8.646374171181376e-33,2018-09-27--dl--response--segment_1
28996,1.0934670162388707e-33,2018-09-27--dl--response--segment_1
29000,7.093606980680016e-34,2018-09-27--dl--response--segment_1
29001,2.80542701692274e-32,2018-09-27--dl--response--segment_1
29002,1.4883640713247604e-30,2018-09-27--dl--response--segment_1
29007,5.7223294860846406e-36,2018-09-27--dl--response--segment_1
29009,1.1302108437912049e-30,2018-09-27--dl--response--segment_1
29013,2.3747162678110992e-29,2018-09-27--dl--response--segment_1
29014,6.36114311367327e-33,2018-09-27--dl--response--segment_1
29015,5.797445237948367e-32,2018-09-27--dl--response--segment_1
29016,7.569482151276715e-38,2018-09-27--dl--response--segment_1
29021,7.601755814489601e-30,2018-09-27--dl--response--segment_1
29024,1.6547632275526426e-26,2018-09-27--dl--response--segment_1
29028,1.2706016286194642e-34,2018-09-27--dl--response--segment_1
29030,8.140249137298607e-37,2018-09-27--dl--response--segment_1
29032,2.281555651097546e-25,2018-09-27--dl--response--segment_1
29036,5.520353446529901e-30,2018-09-27--dl--response--segment_1
29037,8.369235993769923e-30,2018-09-27--dl--response--segment_1
29038,1.3135622074010796e-27,2018-09-27--dl--response--segment_1
29039,2.124611846841681e-33,2018-09-27--dl--response--segment_1
29045,1.0699929679472414e-32,2018-09-27--dl--response--segment_1
29047,1.139252139056791e-28,2018-09-27--dl--response--segment_1
29053,4.035185555605371e-23,2018-09-27--dl--response--segment_1
29056,1.2595666355285802e-30,2018-09-27--dl--response--segment_1
29060,3.995474264740032e-30,2018-09-27--dl--response--segment_1
29063,4.900222787931781e-31,2018-09-27--dl--response--segment_1
29067,1.1661553917511483e-33,2018-09-27--dl--response--segment_1
29071,7.082820429597728e-33,2018-09-27--dl--response--segment_1
29074,4.981230439625433e-31,2018-09-27--dl--response--segment_1
29075,1.2017965966407737e-35,2018-09-27--dl--response--segment_1
29077,3.164253562062615e-26,2018-09-27--dl--response--segment_1
29078,3.7597251254936703e-29,2018-09-27--dl--response--segment_1
29080,1.329236137428405e-36,2018-09-27--dl--response--segment_1
29082,3.615469311070085e-32,2018-09-27--dl--response--segment_1
29085,1.1105045425629323e-34,2018-09-27--dl--response--segment_1
29088,1.913058533002535e-24,2018-09-27--dl--response--segment_1
29089,1.2920237342102804e-30,2018-09-27--dl--response--segment_1
29090,9.155677371944485e-28,2018-09-27--dl--response--segment_1
29093,5.4566715584324566e-30,2018-09-27--dl--response--segment_1
29095,5.044999026700681e-33,2018-09-27--dl--response--segment_1
29100,8.347709530033136e-34,2018-09-27--dl--response--segment_1
29102,5.458042827861645e-35,2018-09-27--dl--response--segment_1
29103,5.102433433269431e-31,2018-09-27--dl--response--segment_1
29104,8.650722947282156e-32,2018-09-27--dl--response--segment_1
29105,4.314778992201748e-31,2018-09-27--dl--response--segment_1
29111,4.993609382275874e-31,2018-09-27--dl--response--segment_1
29112,1.8956499708837927e-35,2018-09-27--dl--response--segment_1
29118,4.110437498952505e-28,2018-09-27--dl--response--segment_1
29128,1.3289370756862565e-29,2018-09-27--dl--response--segment_1
29132,5.18553666688657e-30,2018-09-27--dl--response--segment_1
29139,9.167096245209227e-30,2018-09-27--dl--response--segment_1
29145,1.0886859791972328e-33,2018-09-27--dl--response--segment_1
29146,1.4232055732033717e-32,2018-09-27--dl--response--segment_1
29147,1.8710069618107286e-38,2018-09-27--dl--response--segment_1
29149,3.509302947560742e-33,2018-09-27--dl--response--segment_1
29153,3.799584874845434e-39,2018-09-27--dl--response--segment_1
29161,7.945793283915517e-28,2018-09-27--dl--response--segment_1
29164,1.5286498003054861e-37,2018-09-27--dl--response--segment_1
29166,1.5508783867196138e-25,2018-09-27--dl--response--segment_1
29167,9.014949207100154e-33,2018-09-27--dl--response--segment_1
29169,2.1974824007192732e-37,2018-09-27--dl--response--segment_1
29173,9.661025264902652e-24,2018-09-27--dl--response--segment_1
29179,8.961116276099183e-28,2018-09-27--dl--response--segment_1
29180,2.3896143087978072e-30,2018-09-27--dl--response--segment_1
29182,1.6811110732949334e-30,2018-09-27--dl--response--segment_1
29183,5.230034015232725e-26,2018-09-27--dl--response--segment_1
29184,1.4761601296159953e-29,2018-09-27--dl--response--segment_1
29187,5.2576106625567945e-30,2018-09-27--dl--response--segment_1
29190,2.5991408523906332e-31,2018-09-27--dl--response--segment_1
29191,1.392088032797248e-32,2018-09-27--dl--response--segment_1
29194,5.136912932586011e-35,2018-09-27--dl--response--segment_1
29195,1.7429296928766753e-28,2018-09-27--dl--response--segment_1
29196,1.804489617039156e-35,2018-09-27--dl--response--segment_1
29198,7.703625970091361e-32,2018-09-27--dl--response--segment_1
29206,2.6306662243032515e-37,2018-09-27--dl--response--segment_1
29207,1.9232657513378205e-31,2018-09-27--dl--response--segment_1
29209,5.461510792298361e-31,2018-09-27--dl--response--segment_1
29210,8.724247654402758e-33,2018-09-27--dl--response--segment_1
29211,1.1210579322563602e-34,2018-09-27--dl--response--segment_1
29216,5.023313199786453e-34,2018-09-27--dl--response--segment_1
29220,1.8459538838638317e-28,2018-09-27--dl--response--segment_1
29223,1.8311073624721597e-31,2018-09-27--dl--response--segment_1
29224,6.024256839803563e-35,2018-09-27--dl--response--segment_1
29228,1.7159552486652537e-35,2018-09-27--dl--response--segment_1
29231,1.694636432586665e-35,2018-09-27--dl--response--segment_1
29233,2.278748649200895e-32,2018-09-27--dl--response--segment_1
29240,3.7359433912683385e-26,2018-09-27--dl--response--segment_1
29241,1.4452629708291668e-26,2018-09-27--dl--response--segment_1
29243,7.984243698431661e-37,2018-09-27--dl--response--segment_1
29249,1.3528113802797428e-34,2018-09-27--dl--response--segment_1
29250,1.2060796060970821e-29,2018-09-27--dl--response--segment_1
29251,4.8279590727159716e-37,2018-09-27--dl--response--segment_1
29255,3.14534929794144e-33,2018-09-27--dl--response--segment_1
29258,1.0735170774128402e-27,2018-09-27--dl--response--segment_1
29261,7.717051052884136e-34,2018-09-27--dl--response--segment_1
29265,1.2873969641095412e-34,2018-09-27--dl--response--segment_1
29271,2.1720505538071162e-30,2018-09-27--dl--response--segment_1
29272,2.0914708564726074e-32,2018-09-27--dl--response--segment_1
29273,4.125812167173032e-36,2018-09-27--dl--response--segment_1
29276,2.6375784364750076e-33,2018-09-27--dl--response--segment_1
29280,6.166717587252579e-35,2018-09-27--dl--response--segment_1
29282,3.093583868349003e-33,2018-09-27--dl--response--segment_1
29283,3.1915479467436216e-27,2018-09-27--dl--response--segment_1
29284,4.317748825272317e-35,2018-09-27--dl--response--segment_1
29285,1.3761784025708316e-25,2018-09-27--dl--response--segment_1
29287,1.9535473593854772e-44,2018-09-27--dl--response--segment_1
29289,3.2757718263022033e-28,2018-09-27--dl--response--segment_1
29295,8.934444637657367e-35,2018-09-27--dl--response--segment_1
29296,6.728369958443621e-27,2018-09-27--dl--response--segment_1
29304,5.420785707250134e-30,2018-09-27--dl--response--segment_1
29308,8.713084618038672e-31,2018-09-27--dl--response--segment_1
29310,4.13340264243564e-24,2018-09-27--dl--response--segment_1
29316,1.0254632530842427e-38,2018-09-27--dl--response--segment_1
29328,3.0590310507043766e-34,2018-09-27--dl--response--segment_1
29329,4.805630144503824e-30,2018-09-27--dl--response--segment_1
29330,1.2457915171963385e-32,2018-09-27--dl--response--segment_1
29331,1.5393429154516492e-34,2018-09-27--dl--response--segment_1
29334,2.4143179781155628e-33,2018-09-27--dl--response--segment_1
29337,2.8556818028335426e-30,2018-09-27--dl--response--segment_1
29338,1.5611370976410916e-30,2018-09-27--dl--response--segment_1
29342,1.8228355238187604e-30,2018-09-27--dl--response--segment_1
29345,3.711432954442489e-30,2018-09-27--dl--response--segment_1
29346,1.9711781594216722e-27,2018-09-27--dl--response--segment_1
29352,6.354271077749783e-29,2018-09-27--dl--response--segment_1
29354,2.9570715083305675e-26,2018-09-27--dl--response--segment_1
29355,8.94505746335697e-33,2018-09-27--dl--response--segment_1
29359,3.330756417941958e-37,2018-09-27--dl--response--segment_1
29361,4.623690506999685e-34,2018-09-27--dl--response--segment_1
29363,1.4425941608195403e-32,2018-09-27--dl--response--segment_1
29368,2.298824463692721e-36,2018-09-27--dl--response--segment_1
29369,3.4119263646493265e-33,2018-09-27--dl--response--segment_1
29370,8.2687494652991775e-25,2018-09-27--dl--response--segment_1
29371,6.614383511227047e-32,2018-09-27--dl--response--segment_1
29373,7.469529677501638e-24,2018-09-27--dl--response--segment_1
29376,6.457148229698706e-29,2018-09-27--dl--response--segment_1
29384,4.6123890144550573e-29,2018-09-27--dl--response--segment_1
29388,5.291687788666022e-34,2018-09-27--dl--response--segment_1
29389,1.6405571285976234e-34,2018-09-27--dl--response--segment_1
29393,1.23350900896697e-34,2018-09-27--dl--response--segment_1
29396,4.357480397590162e-34,2018-09-27--dl--response--segment_1
29397,6.556138567303462e-33,2018-09-27--dl--response--segment_1
29398,2.890034188040541e-38,2018-09-27--dl--response--segment_1
29400,7.357186218178101e-40,2018-09-27--dl--response--segment_1
29402,2.756195192899477e-32,2018-09-27--dl--response--segment_1
29404,2.26327092001808e-27,2018-09-27--dl--response--segment_1
29405,2.0317155487027473e-31,2018-09-27--dl--response--segment_1
29406,9.445729669503008e-37,2018-09-27--dl--response--segment_1
29409,2.727486987447823e-26,2018-09-27--dl--response--segment_1
29410,7.605247702599283e-33,2018-09-27--dl--response--segment_1
29411,1.1823465169117694e-29,2018-09-27--dl--response--segment_1
29414,3.3952559677210735e-29,2018-09-27--dl--response--segment_1
29418,3.3294209493538687e-31,2018-09-27--dl--response--segment_1
29419,9.615866348851112e-33,2018-09-27--dl--response--segment_1
29421,1.3050249677557414e-37,2018-09-27--dl--response--segment_1
29423,1.5900827185055459e-31,2018-09-27--dl--response--segment_1
29425,6.619614970559983e-33,2018-09-27--dl--response--segment_1
29429,6.085088447112121e-34,2018-09-27--dl--response--segment_1
29432,3.9121685090880637e-32,2018-09-27--dl--response--segment_1
29435,1.1290542734368167e-30,2018-09-27--dl--response--segment_1
29436,1.888896651053016e-34,2018-09-27--dl--response--segment_1
29437,1.6405501175637398e-28,2018-09-27--dl--response--segment_1
29440,3.3410058247595545e-28,2018-09-27--dl--response--segment_1
29441,3.1753667870459176e-30,2018-09-27--dl--response--segment_1
29442,1.2940668192589523e-35,2018-09-27--dl--response--segment_1
29443,1.5186788607867981e-30,2018-09-27--dl--response--segment_1
29444,1.207674859058314e-31,2018-09-27--dl--response--segment_1
29446,4.6856561119757806e-33,2018-09-27--dl--response--segment_1
29447,1.418146513832914e-26,2018-09-27--dl--response--segment_1
29450,1.726150830873811e-31,2018-09-27--dl--response--segment_1
29451,3.928866929418876e-35,2018-09-27--dl--response--segment_1
29453,1.8821439746302446e-28,2018-09-27--dl--response--segment_1
29456,5.4807380529140525e-37,2018-09-27--dl--response--segment_1
29460,1.594063281538038e-30,2018-09-27--dl--response--segment_1
29462,9.493869973812416e-33,2018-09-27--dl--response--segment_1
29464,1.9924800812008177e-31,2018-09-27--dl--response--segment_1
29469,5.969797502972311e-31,2018-09-27--dl--response--segment_1
29470,1.3216040977975228e-37,2018-09-27--dl--response--segment_1
29471,6.749684764909428e-35,2018-09-27--dl--response--segment_1
29481,1.0855162394073522e-29,2018-09-27--dl--response--segment_1
29482,5.7477087882434656e-33,2018-09-27--dl--response--segment_1
29483,2.889533053028973e-38,2018-09-27--dl--response--segment_1
29484,1.419817435174291e-34,2018-09-27--dl--response--segment_1
29489,1.4871857535975008e-29,2018-09-27--dl--response--segment_1
29491,2.988863983057222e-37,2018-09-27--dl--response--segment_1
29492,2.4469541529152555e-31,2018-09-27--dl--response--segment_1
29493,6.025997184355222e-36,2018-09-27--dl--response--segment_1
29495,6.1011504944381606e-30,2018-09-27--dl--response--segment_1
29498,2.8273105078054077e-33,2018-09-27--dl--response--segment_1
29506,3.913708490061414e-26,2018-09-27--dl--response--segment_1
29508,2.367478407884436e-34,2018-09-27--dl--response--segment_1
29509,3.287899543209467e-33,2018-09-27--dl--response--segment_1
29510,4.810775109715265e-35,2018-09-27--dl--response--segment_1
29511,3.0377330741676687e-33,2018-09-27--dl--response--segment_1
29512,1.471091432628911e-35,2018-09-27--dl--response--segment_1
29517,5.572487873136634e-31,2018-09-27--dl--response--segment_1
29521,2.2622511668004576e-34,2018-09-27--dl--response--segment_1
29522,5.096063156386446e-31,2018-09-27--dl--response--segment_1
29524,5.72300772564642e-34,2018-09-27--dl--response--segment_1
29532,7.512041758548432e-39,2018-09-27--dl--response--segment_1
29540,3.4871946318110044e-40,2018-09-27--dl--response--segment_1
29541,1.1708779493678631e-36,2018-09-27--dl--response--segment_1
29548,8.765492153846072e-32,2018-09-27--dl--response--segment_1
29549,9.715745162530817e-36,2018-09-27--dl--response--segment_1
29551,4.768021896814313e-35,2018-09-27--dl--response--segment_1
29552,7.439484510437894e-38,2018-09-27--dl--response--segment_1
29553,8.119188299657361e-30,2018-09-27--dl--response--segment_1
29556,8.353966056580344e-35,2018-09-27--dl--response--segment_1
29559,2.599256635994863e-32,2018-09-27--dl--response--segment_1
29565,7.781133435002336e-34,2018-09-27--dl--response--segment_1
29566,3.6319332777456864e-32,2018-09-27--dl--response--segment_1
29567,1.6145716916000843e-32,2018-09-27--dl--response--segment_1
29569,1.9796087433469014e-37,2018-09-27--dl--response--segment_1
29571,4.010381693749563e-34,2018-09-27--dl--response--segment_1
29573,9.349993322264719e-32,2018-09-27--dl--response--segment_1
29577,7.911036084164145e-36,2018-09-27--dl--response--segment_1
29579,3.4915799826684006e-26,2018-09-27--dl--response--segment_1
29583,4.3534823747232674e-35,2018-09-27--dl--response--segment_1
29589,1.1012189131386404e-29,2018-09-27--dl--response--segment_1
29591,1.014547926248536e-32,2018-09-27--dl--response--segment_1
29592,1.787238725612834e-34,2018-09-27--dl--response--segment_1
29593,1.9551359496739065e-31,2018-09-27--dl--response--segment_1
29596,1.1780473061449636e-32,2018-09-27--dl--response--segment_1
29597,6.836755202995629e-26,2018-09-27--dl--response--segment_1
29598,4.1760126266831447e-35,2018-09-27--dl--response--segment_1
29599,2.7449895897544573e-36,2018-09-27--dl--response--segment_1
29600,7.072240978010342e-36,2018-09-27--dl--response--segment_1
29601,1.3367899541178104e-34,2018-09-27--dl--response--segment_1
29603,1.7962690670824198e-39,2018-09-27--dl--response--segment_1
29604,2.1265565879053775e-31,2018-09-27--dl--response--segment_1
29605,8.435533461987039e-34,2018-09-27--dl--response--segment_1
29612,2.424857415683271e-32,2018-09-27--dl--response--segment_1
29613,1.0472820453215417e-33,2018-09-27--dl--response--segment_1
29615,5.2765526527382585e-33,2018-09-27--dl--response--segment_1
29616,1.6311380926314952e-34,2018-09-27--dl--response--segment_1
29617,2.672994173065928e-32,2018-09-27--dl--response--segment_1
29618,1.6358633654058494e-32,2018-09-27--dl--response--segment_1
29623,9.74985295987542e-34,2018-09-27--dl--response--segment_1
29633,1.3563474803795802e-40,2018-09-27--dl--response--segment_1
29634,1.0555324521882089e-38,2018-09-27--dl--response--segment_1
29643,1.6613700145219245e-37,2018-09-27--dl--response--segment_1
29644,1.063672368590834e-31,2018-09-27--dl--response--segment_1
29646,2.7923207219534445e-31,2018-09-27--dl--response--segment_1
29647,2.3872137820231775e-29,2018-09-27--dl--response--segment_1
29648,2.4298442213457995e-30,2018-09-27--dl--response--segment_1
29653,2.912014752670765e-39,2018-09-27--dl--response--segment_1
29654,2.86408967172002e-37,2018-09-27--dl--response--segment_1
29655,9.707699306954739e-32,2018-09-27--dl--response--segment_1
29656,5.378343761146277e-26,2018-09-27--dl--response--segment_1
29657,6.971828687644733e-31,2018-09-27--dl--response--segment_1
29659,1.4034440888248432e-36,2018-09-27--dl--response--segment_1
29662,8.375321528345554e-35,2018-09-27--dl--response--segment_1
29664,8.090577582097123e-31,2018-09-27--dl--response--segment_1
29665,6.618777707905354e-34,2018-09-27--dl--response--segment_1
29666,2.631251679586288e-34,2018-09-27--dl--response--segment_1
